state,month,incidents,year,region,Amazonia,Cerrado,Caatinga,Pantanal,Mata Atlantica,Pampa,latitude_mean,longitude_mean,la nina,el nino
acre,1,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,2,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,3,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,4,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,5,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,6,3.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,7,37.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,8,130.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,9,509.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,10,44.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,11,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
acre,12,7.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,3,0
alagoas,1,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,2,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,3,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,4,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,5,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,6,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,7,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,8,1.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,9,14.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,10,20.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,11,19.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
alagoas,12,32.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-9.462014925373134,-36.068373134328375,3,0
amapa,1,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,2,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,3,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,4,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,5,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,6,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,7,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,8,1.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,9,20.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,10,42.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,11,131.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amapa,12,84.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,1.5092711442786066,-51.218823383084505,3,0
amazonas,1,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,2,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,3,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,4,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,5,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,6,2.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,7,71.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,8,321.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,9,267.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,10,83.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,11,6.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
amazonas,12,196.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-6.533850602830686,-63.311036431941446,3,0
bahia,1,0.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,2,0.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,3,0.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,4,0.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,5,0.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,6,55.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,7,219.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,8,815.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,9,2718.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,10,1969.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,11,49.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
bahia,12,82.0,1998,nordeste,0.0,1.0,1.0,0.0,1.0,0.0,-12.866182001614217,-42.72301997578697,3,0
ceara,1,0.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,2,0.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,3,0.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,4,0.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,5,0.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,6,1.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,7,76.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,8,93.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,9,590.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,10,1014.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,11,575.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
ceara,12,276.0,1998,nordeste,0.0,0.0,1.0,0.0,0.0,0.0,-4.805997033618983,-39.62134080421875,3,0
distrito federal,1,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,2,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,3,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,4,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,5,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,6,2.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,7,17.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,8,48.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,9,33.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,10,3.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,11,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
distrito federal,12,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,3,0
espirito santo,1,0.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,2,0.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,3,0.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,4,0.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,5,0.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,6,6.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,7,37.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,8,38.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,9,108.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,10,20.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,11,4.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
espirito santo,12,5.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,3,0
goias,1,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,2,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,3,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,4,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,5,0.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,6,172.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,7,512.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,8,2218.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,9,2867.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,10,1034.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,11,47.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
goias,12,13.0,1998,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,3,0
maranhao,1,0.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,2,0.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,3,0.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,4,0.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,5,0.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,6,78.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,7,274.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,8,1176.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,9,3935.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,10,5137.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,11,2237.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
maranhao,12,1399.0,1998,nordeste,1.0,1.0,1.0,0.0,0.0,0.0,-5.527435718399075,-44.97421228044916,3,0
mato grosso,1,0.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,2,0.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,3,0.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,4,0.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,5,0.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,6,2283.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,7,4071.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,8,15633.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,9,10820.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,10,3283.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,11,488.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
mato grosso,12,176.0,1998,centro-oeste,1.0,1.0,0.0,1.0,0.0,0.0,-12.258671195652179,-55.83309743788786,3,0
minas gerais,1,0.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,2,0.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,3,0.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,4,0.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,5,0.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,6,70.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,7,232.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,8,875.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,9,1980.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,10,1093.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,11,32.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
minas gerais,12,21.0,1998,centro-oeste,0.0,1.0,1.0,0.0,1.0,0.0,-18.140851955910918,-44.568473308839536,3,0
para,1,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,2,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,3,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,4,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,5,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,6,58.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,7,638.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,8,6815.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,9,6237.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,10,3665.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,11,1861.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
para,12,1008.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,-4.310958922101477,-52.01449787137685,3,0
paraiba,1,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,2,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,3,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,4,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,5,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,6,39.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,7,59.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,8,45.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,9,111.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,10,240.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,11,189.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
paraiba,12,133.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-7.056249011857702,-37.22254940711466,3,0
pernambuco,1,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,2,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,3,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,4,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,5,0.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,6,1.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,7,5.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,8,12.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,9,177.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,10,372.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,11,141.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
pernambuco,12,59.0,1998,nordeste,0.0,0.0,1.0,0.0,1.0,0.0,-8.036955678670354,-37.487860110803354,3,0
rio de janeiro,1,0.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,2,0.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,3,0.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,4,0.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,5,0.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,6,4.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,7,26.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,8,34.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,9,155.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,10,230.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,11,75.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rio de janeiro,12,625.0,1998,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,3,0
rondonia,1,0.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,2,0.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,3,0.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,4,0.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,5,0.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,6,26.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,7,365.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,8,2254.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,9,3753.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,10,483.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,11,3.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
rondonia,12,33.0,1998,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,3,0
roraima,1,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
roraima,2,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
roraima,3,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
roraima,4,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
roraima,5,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
roraima,6,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
roraima,7,1.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
roraima,8,0.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
roraima,9,2.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
roraima,10,1.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
roraima,11,1.0,1998,norte,1.0,0.0,0.0,0.0,0.0,0.0,2.349729332773815,-60.76776710029376,3,0
