state,month,incidents,year,region,Amazonia,Cerrado,Caatinga,Pantanal,Mata Atlantica,Pampa,latitude_mean,longitude_mean,la nina,el nino
rondonia,4,7,2018,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,0,1
rondonia,5,41,2018,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,0,1
rondonia,6,148,2018,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,0,1
rondonia,7,769,2018,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,0,1
rondonia,8,1975,2018,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,0,1
rondonia,9,6034,2018,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,0,1
rondonia,10,986,2018,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,0,1
rondonia,11,198,2018,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,0,1
rondonia,3,28,2018,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,0,1
rondonia,12,47,2018,norte,1.0,1.0,0.0,0.0,0.0,0.0,-10.095786738176525,-63.48883959044361,0,1
goias,1,54,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,2,41,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,4,74,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,5,181,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,6,183,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,7,405,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,8,518,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,9,1070,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,10,345,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,11,36,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,3,113,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
goias,12,90,2018,centro-oeste,0.0,1.0,0.0,0.0,1.0,0.0,-16.005799678456608,-49.25970321543407,0,1
rio de janeiro,1,4,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,2,0,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,4,2,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,5,7,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,6,32,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,7,74,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,8,29,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,9,65,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,10,13,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,11,2,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,3,5,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
rio de janeiro,12,13,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-22.361792682926822,-42.94493495934962,0,1
sao paulo,1,41,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,2,26,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,4,85,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,5,317,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,6,292,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,7,1070,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,8,350,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,9,598,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,10,27,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,11,16,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,3,126,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
sao paulo,12,73,2018,sudeste,0.0,1.0,0.0,0.0,1.0,0.0,-21.954478980470032,-48.586836809003664,0,1
espirito santo,1,6,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,2,1,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,4,7,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,5,4,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,6,12,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,7,41,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,8,9,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,9,51,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,10,36,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,11,11,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,3,9,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
espirito santo,12,18,2018,sudeste,0.0,0.0,0.0,0.0,1.0,0.0,-19.37827804878049,-40.566839024390234,0,1
mato grosso do sul,1,47,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,2,50,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,4,94,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,5,100,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,6,131,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,7,333,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,8,442,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,9,642,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,10,124,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,11,56,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,3,163,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
mato grosso do sul,12,198,2018,centro-oeste,0.0,1.0,0.0,1.0,1.0,0.0,-19.99050588235298,-55.435176470588246,0,1
santa catarina,1,9,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,2,48,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,4,150,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,5,77,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,6,52,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,7,161,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,8,574,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,9,126,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,10,74,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,11,53,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,3,22,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
santa catarina,12,71,2018,sul,0.0,0.0,0.0,0.0,1.0,0.0,-27.355942131263188,-50.607489061397324,0,1
parana,1,16,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,2,75,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,4,158,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,5,241,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,6,158,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,7,481,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,8,672,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,9,310,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,10,112,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,11,116,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,3,21,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
parana,12,151,2018,sul,0.0,1.0,0.0,0.0,1.0,0.0,-24.859525288729607,-51.30586180804465,0,1
acre,1,0,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,2,2,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,4,5,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,5,14,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,6,41,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,7,381,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,8,1368,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,9,4379,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,10,407,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,11,26,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,3,1,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
acre,12,2,2018,norte,1.0,0.0,0.0,0.0,0.0,0.0,-9.238696196800484,-70.00907410202225,0,1
distrito federal,1,0,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,2,0,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,4,0,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,5,2,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,6,1,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,7,29,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,8,15,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,9,41,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,10,0,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,11,0,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,3,0,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
distrito federal,12,0,2018,centro-oeste,0.0,1.0,0.0,0.0,0.0,0.0,-15.793488636363634,-47.90068181818181,0,1
